flight_id,route,date,aircraft,capacity,base_price
FL37200,NYC-LAX,2023-07-13,A321,150,402.27
FL37201,LAX-SF,2023-10-17,B737,180,232.7
FL37202,LAX-SF,2023-11-01,A320,150,247.55
FL37203,LAX-SF,2023-02-17,A321,150,209.07
FL37204,NYC-LAX,2023-08-02,A320,220,386.8
FL37205,NYC-BOS,2023-04-13,A320,220,222.24
FL37206,NYC-LAX,2023-11-10,A320,220,371.51
FL37207,NYC-CHI,2023-12-20,B737,180,306.73
FL37208,CHI-MIA,2023-08-28,A321,150,246.35
FL37209,CHI-MIA,2023-06-17,A321,220,266.98
FL37210,CHI-MIA,2023-09-13,B737,180,289.5
FL37211,CHI-MIA,2023-12-19,A320,180,241.25
FL37212,NYC-LAX,2023-01-17,A320,220,419.85
FL37213,NYC-CHI,2023-07-23,A320,220,304.66
FL37214,NYC-LAX,2023-02-23,B737,150,486.93
FL37215,NYC-BOS,2023-04-27,B737,180,253.12
FL37216,LAX-SF,2023-08-27,B737,220,235.36
FL37217,LAX-SF,2023-06-27,A321,150,220.64
FL37218,NYC-BOS,2023-11-14,A320,220,210.88
FL37219,LAX-SF,2023-02-26,A320,150,249.09
FL37220,CHI-MIA,2023-01-08,B737,180,280.59
FL37221,CHI-MIA,2023-07-25,B737,150,266.03
FL37222,LAX-SF,2023-09-16,B737,180,280.85
FL37223,NYC-CHI,2023-02-26,B737,180,311.5
FL37224,LAX-SF,2023-12-05,A320,220,310.27
FL37225,NYC-LAX,2023-03-02,A321,180,401.84
FL37226,NYC-BOS,2023-09-15,B737,220,252.38
FL37227,NYC-CHI,2023-04-05,A321,220,242.02
FL37228,NYC-CHI,2023-09-23,B737,150,329.36
FL37229,NYC-LAX,2023-11-16,A321,180,368.61
FL37230,LAX-SF,2023-02-10,A321,220,254.68
FL37231,CHI-MIA,2023-05-10,B737,150,192.03
FL37232,LAX-SF,2023-08-22,A320,150,291.52
FL37233,NYC-CHI,2023-07-15,A321,220,288.44
FL37234,LAX-SF,2023-07-03,A320,180,219.06
FL37235,CHI-MIA,2023-02-05,B737,180,308.32
FL37236,LAX-SF,2023-10-28,B737,180,226.4
FL37237,CHI-MIA,2023-08-01,A320,150,251.24
FL37238,NYC-LAX,2023-08-14,B737,220,410.81
FL37239,LAX-SF,2023-09-22,B737,150,239.25
FL37240,NYC-BOS,2023-07-13,B737,220,228.0
FL37241,NYC-BOS,2023-06-17,B737,150,294.16
FL37242,NYC-LAX,2023-01-16,A321,220,402.34
FL37243,NYC-CHI,2023-05-22,A320,180,273.6
FL37244,NYC-BOS,2023-09-25,B737,180,257.49
FL37245,CHI-MIA,2023-02-15,A321,150,253.14
FL37246,NYC-CHI,2023-11-11,A321,180,327.0
FL37247,LAX-SF,2023-06-03,B737,220,264.34
FL37248,NYC-BOS,2023-09-23,A320,220,215.74
FL37249,NYC-BOS,2023-12-10,B737,220,273.52
FL37250,NYC-LAX,2023-06-27,B737,150,370.16
FL37251,CHI-MIA,2023-12-12,B737,220,271.52
FL37252,LAX-SF,2023-11-11,A320,220,247.57
FL37253,LAX-SF,2023-04-17,A320,220,228.91
FL37254,NYC-CHI,2023-02-23,A321,180,303.42
FL37255,NYC-CHI,2023-08-12,A320,220,361.5
FL37256,NYC-CHI,2023-03-13,A320,220,261.21
FL37257,CHI-MIA,2023-07-26,B737,220,264.4
FL37258,NYC-BOS,2023-10-16,A321,180,208.04
FL37259,NYC-CHI,2023-02-19,A321,220,347.06
FL37260,CHI-MIA,2023-01-05,A321,150,270.7
FL37261,NYC-CHI,2023-03-02,A321,180,221.95
FL37262,NYC-CHI,2023-09-05,A321,150,329.21
FL37263,LAX-SF,2023-07-16,A320,180,194.6
FL37264,LAX-SF,2023-05-31,B737,220,211.43
FL37265,NYC-LAX,2023-10-30,B737,180,429.68
FL37266,LAX-SF,2023-01-31,A320,220,236.64
FL37267,NYC-LAX,2023-10-14,A321,180,413.36
FL37268,NYC-LAX,2023-04-02,A321,150,445.63
FL37269,NYC-BOS,2023-07-03,B737,180,259.36
FL37270,CHI-MIA,2023-12-20,A320,220,216.4
FL37271,LAX-SF,2023-12-14,B737,220,261.01
FL37272,NYC-BOS,2023-09-25,A320,150,216.4
FL37273,NYC-LAX,2023-11-26,B737,150,357.32
FL37274,LAX-SF,2023-07-27,A321,180,286.78
FL37275,NYC-CHI,2023-07-22,A320,180,325.15
FL37276,CHI-MIA,2023-09-18,A321,180,271.42
FL37277,NYC-LAX,2023-01-25,B737,150,433.08
FL37278,NYC-LAX,2023-12-05,A321,180,410.1
FL37279,CHI-MIA,2023-06-07,A320,180,240.09
FL37280,LAX-SF,2023-01-04,B737,220,230.78
FL37281,NYC-LAX,2023-01-11,A321,180,457.53
FL37282,LAX-SF,2023-12-19,A320,220,285.47
FL37283,LAX-SF,2023-12-23,A320,150,261.56
FL37284,NYC-LAX,2023-06-18,A320,150,463.98
FL37285,NYC-LAX,2023-12-18,B737,150,462.49
FL37286,LAX-SF,2023-03-20,A321,180,222.31
FL37287,NYC-LAX,2023-06-25,A320,180,395.71
FL37288,LAX-SF,2023-11-16,A320,220,249.13
FL37289,LAX-SF,2023-02-10,A321,220,229.86
FL37290,NYC-CHI,2023-04-26,B737,220,393.24
FL37291,LAX-SF,2023-01-01,B737,180,240.12
FL37292,NYC-LAX,2023-08-26,A321,180,461.43
FL37293,LAX-SF,2023-09-17,A320,180,282.68
FL37294,NYC-CHI,2023-12-03,B737,150,299.54
FL37295,LAX-SF,2023-05-12,B737,220,322.87
FL37296,NYC-CHI,2023-08-01,A320,150,229.01
FL37297,NYC-LAX,2023-05-12,B737,220,394.94
FL37298,CHI-MIA,2023-01-13,A320,180,194.34
FL37299,LAX-SF,2023-07-30,A320,150,235.1
FL37300,NYC-LAX,2023-11-17,B737,220,341.77
FL37301,LAX-SF,2023-03-25,B737,220,305.64
FL37302,LAX-SF,2023-11-11,B737,180,321.73
FL37303,LAX-SF,2023-03-17,B737,150,232.98
FL37304,CHI-MIA,2023-02-05,A320,220,240.46
FL37305,CHI-MIA,2023-07-16,B737,220,266.16
FL37306,CHI-MIA,2023-08-09,A321,180,285.08
FL37307,CHI-MIA,2023-08-20,A320,180,222.22
FL37308,NYC-BOS,2023-02-14,B737,180,259.22
FL37309,CHI-MIA,2023-04-29,A321,150,256.75
FL37310,CHI-MIA,2023-08-27,A320,220,262.48
FL37311,CHI-MIA,2023-02-25,B737,150,273.19
FL37312,CHI-MIA,2023-11-14,A320,220,237.69
FL37313,LAX-SF,2023-11-08,A321,180,287.54
FL37314,NYC-CHI,2023-10-18,A321,150,285.54
FL37315,LAX-SF,2023-12-27,A321,220,260.59
FL37316,NYC-CHI,2023-10-13,B737,180,259.87
FL37317,NYC-LAX,2023-10-30,A320,150,368.2
FL37318,NYC-CHI,2023-05-03,B737,220,267.12
FL37319,LAX-SF,2023-11-19,B737,180,275.02
FL37320,NYC-BOS,2023-11-24,B737,220,310.6
FL37321,CHI-MIA,2023-01-07,A321,220,254.08
FL37322,LAX-SF,2023-02-17,B737,150,229.5
FL37323,NYC-CHI,2023-11-20,A321,220,338.47
FL37324,LAX-SF,2023-12-12,A320,150,266.21
FL37325,NYC-CHI,2023-07-22,A321,150,306.58
FL37326,LAX-SF,2023-04-25,A320,150,216.49
FL37327,NYC-BOS,2023-12-08,A320,220,278.05
FL37328,CHI-MIA,2023-03-12,B737,220,267.61
FL37329,NYC-BOS,2023-03-26,B737,180,298.76
FL37330,NYC-CHI,2023-02-16,A320,180,280.48
FL37331,CHI-MIA,2023-04-06,B737,150,249.16
FL37332,LAX-SF,2023-03-12,B737,150,270.13
FL37333,NYC-LAX,2023-09-05,A321,150,433.81
FL37334,NYC-CHI,2023-09-23,A320,180,319.3
FL37335,NYC-BOS,2023-06-23,B737,220,329.86
FL37336,NYC-BOS,2023-04-30,A320,180,309.73
FL37337,NYC-CHI,2023-11-06,A321,220,313.39
FL37338,NYC-LAX,2023-05-03,A320,180,345.96
FL37339,NYC-LAX,2023-07-13,A321,180,378.0
FL37340,NYC-LAX,2023-04-05,A321,220,433.26
FL37341,LAX-SF,2023-10-30,A320,180,201.68
FL37342,NYC-BOS,2023-09-03,B737,150,264.26
FL37343,NYC-LAX,2023-02-18,B737,220,477.0
FL37344,NYC-LAX,2023-09-09,A321,180,347.32
FL37345,NYC-CHI,2023-09-01,A321,180,318.94
FL37346,LAX-SF,2023-06-30,A320,180,242.38
FL37347,NYC-LAX,2023-07-20,A320,180,406.98
FL37348,NYC-BOS,2023-01-05,A320,150,229.62
FL37349,NYC-CHI,2023-12-17,A320,150,311.52
FL37350,LAX-SF,2023-04-04,A320,220,282.26
FL37351,NYC-LAX,2023-03-14,A320,220,318.62
FL37352,NYC-CHI,2023-09-02,B737,180,241.75
FL37353,NYC-CHI,2023-11-02,A321,220,343.46
FL37354,NYC-LAX,2023-04-02,A321,150,292.26
FL37355,NYC-BOS,2023-10-18,A321,220,266.13
FL37356,LAX-SF,2023-04-30,A321,220,207.21
FL37357,NYC-CHI,2023-02-15,B737,180,276.74
FL37358,NYC-CHI,2023-08-17,A320,180,365.42
FL37359,NYC-BOS,2023-03-31,B737,180,229.83
FL37360,NYC-BOS,2023-02-20,B737,220,310.17
FL37361,NYC-LAX,2023-07-14,A321,180,387.07
FL37362,NYC-BOS,2023-06-23,B737,220,242.36
FL37363,LAX-SF,2023-12-13,A320,220,257.82
FL37364,NYC-CHI,2023-06-11,A321,150,301.83
FL37365,LAX-SF,2023-03-18,B737,180,262.19
FL37366,NYC-BOS,2023-08-16,B737,180,243.16
FL37367,CHI-MIA,2023-01-09,A320,150,235.53
FL37368,LAX-SF,2023-06-21,A320,220,247.71
FL37369,CHI-MIA,2023-12-02,B737,150,231.21
FL37370,NYC-LAX,2023-01-26,B737,180,378.31
FL37371,LAX-SF,2023-06-18,B737,220,225.63
FL37372,NYC-BOS,2023-08-12,B737,150,194.16
FL37373,NYC-CHI,2023-12-18,B737,180,312.92
FL37374,CHI-MIA,2023-02-03,B737,220,230.94
FL37375,CHI-MIA,2023-08-28,B737,150,238.92
FL37376,NYC-BOS,2023-05-01,A321,220,272.77
FL37377,NYC-BOS,2023-09-29,A321,150,284.85
FL37378,NYC-CHI,2023-06-02,A320,150,290.91
FL37379,NYC-CHI,2023-04-27,A321,220,279.16
FL37380,LAX-SF,2023-12-08,A321,180,281.59
FL37381,NYC-LAX,2023-11-19,A320,180,389.04
FL37382,NYC-CHI,2023-05-23,A321,150,290.08
FL37383,CHI-MIA,2023-01-04,A321,150,263.83
FL37384,NYC-LAX,2023-08-22,B737,150,398.31
FL37385,CHI-MIA,2023-04-02,B737,220,209.13
FL37386,NYC-LAX,2023-01-05,A320,150,394.54
FL37387,NYC-LAX,2023-05-13,B737,180,384.5
FL37388,NYC-CHI,2023-01-28,A320,150,367.07
FL37389,LAX-SF,2023-11-29,B737,180,273.15
FL37390,NYC-BOS,2023-07-21,A320,180,264.37
FL37391,NYC-BOS,2023-08-19,A320,180,250.02
FL37392,CHI-MIA,2023-04-01,B737,180,280.6
FL37393,CHI-MIA,2023-05-04,A321,180,206.35
FL37394,NYC-LAX,2023-04-23,A321,220,413.93
FL37395,NYC-LAX,2023-12-04,B737,150,389.02
FL37396,CHI-MIA,2023-02-10,A320,220,206.5
FL37397,LAX-SF,2023-04-18,B737,180,262.04
FL37398,LAX-SF,2023-06-03,A320,150,305.84
FL37399,NYC-LAX,2023-04-24,B737,180,367.02
FL37400,NYC-CHI,2023-07-08,A320,180,293.11
FL37401,NYC-LAX,2023-09-16,B737,150,413.39
FL37402,NYC-LAX,2023-08-17,A320,180,383.6
FL37403,LAX-SF,2023-01-21,A321,180,238.76
FL37404,NYC-LAX,2023-08-14,A321,180,409.06
FL37405,NYC-LAX,2023-05-19,A320,180,387.48
FL37406,NYC-CHI,2023-03-16,A321,180,297.31
FL37407,NYC-CHI,2023-12-31,A320,180,244.96
FL37408,LAX-SF,2023-02-08,A321,180,233.47
FL37409,NYC-BOS,2023-06-14,A321,150,292.81
FL37410,LAX-SF,2023-03-25,B737,150,324.57
FL37411,CHI-MIA,2023-07-20,B737,150,201.98
FL37412,NYC-BOS,2023-11-01,A321,220,234.75
FL37413,LAX-SF,2023-07-26,A321,220,294.02
FL37414,LAX-SF,2023-04-02,A320,220,225.53
FL37415,NYC-BOS,2023-12-16,B737,220,251.48
FL37416,LAX-SF,2023-03-12,A321,150,261.89
FL37417,NYC-LAX,2023-06-20,A320,150,374.53
FL37418,NYC-CHI,2023-10-10,B737,220,328.96
FL37419,NYC-CHI,2023-02-19,A321,220,319.19
FL37420,NYC-CHI,2023-06-12,A321,180,303.11
FL37421,NYC-BOS,2023-01-26,A320,180,278.27
FL37422,NYC-LAX,2023-02-24,B737,180,382.91
FL37423,CHI-MIA,2023-04-27,B737,180,194.28
FL37424,NYC-LAX,2023-07-09,A321,150,417.86
FL37425,NYC-LAX,2023-05-15,B737,180,441.27
FL37426,LAX-SF,2023-02-22,A321,150,256.81
FL37427,CHI-MIA,2023-12-25,A321,220,232.41
FL37428,NYC-BOS,2023-04-22,A321,150,320.63
FL37429,NYC-CHI,2023-06-19,A321,180,289.68
FL37430,NYC-CHI,2023-06-11,B737,150,265.32
FL37431,NYC-LAX,2023-09-12,A321,150,354.87
FL37432,NYC-BOS,2023-03-23,A320,180,257.92
FL37433,LAX-SF,2023-12-08,A321,150,300.01
FL37434,NYC-CHI,2023-11-07,A321,150,218.52
FL37435,CHI-MIA,2023-10-11,B737,180,229.09
FL37436,NYC-LAX,2023-01-28,A320,220,515.15
FL37437,CHI-MIA,2023-11-28,A321,150,260.01
FL37438,CHI-MIA,2023-07-05,A321,220,225.79
FL37439,NYC-BOS,2023-11-23,B737,150,288.61
FL37440,CHI-MIA,2023-05-30,A320,150,300.13
FL37441,NYC-CHI,2023-04-10,A320,220,300.2
FL37442,CHI-MIA,2023-07-29,A320,150,255.38
FL37443,NYC-CHI,2023-04-17,A320,180,320.87
FL37444,LAX-SF,2023-08-09,A321,180,208.08
FL37445,CHI-MIA,2023-01-06,B737,150,212.15
FL37446,NYC-LAX,2023-08-16,A321,180,384.99
FL37447,CHI-MIA,2023-08-06,B737,220,278.32
FL37448,NYC-BOS,2023-09-05,A320,180,238.92
FL37449,LAX-SF,2023-02-14,B737,180,270.83
FL37450,LAX-SF,2023-10-29,A321,220,264.52
FL37451,LAX-SF,2023-07-01,A320,180,241.02
FL37452,CHI-MIA,2023-02-18,B737,220,237.62
FL37453,NYC-BOS,2023-12-13,A321,220,178.2
FL37454,NYC-BOS,2023-10-04,A320,220,231.35
FL37455,CHI-MIA,2023-08-02,A320,180,284.24
FL37456,NYC-CHI,2023-05-04,B737,220,308.06
FL37457,CHI-MIA,2023-06-11,B737,180,229.57
FL37458,NYC-BOS,2023-07-25,A321,180,248.39
FL37459,NYC-LAX,2023-01-13,A320,180,505.29
FL37460,LAX-SF,2023-10-26,A320,220,260.24
FL37461,NYC-CHI,2023-04-02,B737,180,352.58
FL37462,NYC-LAX,2023-02-16,A320,180,390.6
FL37463,LAX-SF,2023-10-18,A321,220,244.29
FL37464,NYC-BOS,2023-01-10,A321,220,190.62
FL37465,NYC-BOS,2023-01-14,A320,220,259.67
FL37466,NYC-CHI,2023-12-10,A321,220,350.37
FL37467,NYC-CHI,2023-10-07,A320,150,342.07
FL37468,NYC-CHI,2023-08-25,A320,150,333.03
FL37469,LAX-SF,2023-01-21,A321,220,262.68
FL37470,LAX-SF,2023-12-26,B737,150,275.61
FL37471,LAX-SF,2023-02-07,B737,150,212.48
FL37472,LAX-SF,2023-04-22,A321,220,249.43
FL37473,NYC-CHI,2023-02-08,A321,180,306.22
FL37474,NYC-LAX,2023-07-20,A320,150,422.49
FL37475,NYC-LAX,2023-07-09,A320,220,426.11
FL37476,CHI-MIA,2023-08-24,A321,150,223.69
FL37477,NYC-BOS,2023-12-24,A321,220,229.33
FL37478,NYC-CHI,2023-10-08,A320,150,264.23
FL37479,LAX-SF,2023-04-18,A321,150,238.67
FL37480,NYC-BOS,2023-07-18,A321,220,245.79
FL37481,LAX-SF,2023-11-23,B737,220,244.03
FL37482,LAX-SF,2023-01-10,A320,180,242.61
FL37483,NYC-LAX,2023-11-25,A320,180,461.93
FL37484,LAX-SF,2023-10-11,A321,180,274.56
FL37485,NYC-LAX,2023-07-06,A320,180,459.49
FL37486,NYC-CHI,2023-02-11,B737,180,281.34
FL37487,CHI-MIA,2023-10-30,A320,180,193.14
FL37488,NYC-CHI,2023-08-09,A320,220,341.32
FL37489,NYC-LAX,2023-03-15,A321,220,445.5
FL37490,CHI-MIA,2023-05-27,A321,220,274.89
FL37491,CHI-MIA,2023-06-21,B737,220,252.65
FL37492,NYC-CHI,2023-05-02,B737,150,305.48
FL37493,NYC-BOS,2023-07-12,A321,150,229.36
FL37494,CHI-MIA,2023-06-13,B737,180,239.25
FL37495,NYC-BOS,2023-01-17,A321,180,234.75
FL37496,NYC-CHI,2023-09-24,A320,220,320.68
FL37497,NYC-BOS,2023-04-07,B737,180,257.45
FL37498,NYC-LAX,2023-05-10,B737,180,423.93
FL37499,NYC-LAX,2023-08-14,A321,220,380.98
FL37500,CHI-MIA,2023-12-25,A321,180,223.74
FL37501,NYC-CHI,2023-03-19,B737,180,386.56
FL37502,CHI-MIA,2023-09-28,A321,150,213.77
FL37503,CHI-MIA,2023-12-15,A321,180,267.28
FL37504,LAX-SF,2023-05-24,A321,150,246.07
FL37505,NYC-CHI,2023-05-29,B737,150,253.37
FL37506,NYC-CHI,2023-04-12,A320,180,274.17
FL37507,NYC-LAX,2023-10-24,A320,150,396.29
FL37508,NYC-BOS,2023-06-08,A321,220,253.99
FL37509,NYC-CHI,2023-04-29,A321,150,258.29
FL37510,NYC-CHI,2023-09-12,A321,220,266.8
FL37511,NYC-BOS,2023-08-22,A320,150,279.14
FL37512,NYC-LAX,2023-02-13,A320,220,329.61
FL37513,NYC-BOS,2023-03-04,B737,180,272.22
FL37514,NYC-BOS,2023-11-05,A321,220,265.51
FL37515,LAX-SF,2023-08-26,A320,150,259.36
FL37516,LAX-SF,2023-02-25,B737,180,262.57
FL37517,CHI-MIA,2023-10-02,B737,220,215.4
FL37518,NYC-LAX,2023-12-15,B737,220,450.83
FL37519,NYC-LAX,2023-07-08,B737,150,404.52
FL37520,NYC-CHI,2023-10-19,B737,180,320.6
FL37521,LAX-SF,2023-01-26,B737,180,257.22
FL37522,NYC-CHI,2023-06-14,B737,220,352.64
FL37523,LAX-SF,2023-03-06,B737,150,226.0
FL37524,CHI-MIA,2023-05-19,A321,150,233.97
FL37525,LAX-SF,2023-07-01,A320,180,215.94
FL37526,NYC-BOS,2023-09-26,A320,150,227.82
FL37527,NYC-LAX,2023-04-06,B737,150,395.4
FL37528,LAX-SF,2023-01-24,B737,220,286.97
FL37529,NYC-CHI,2023-10-21,A321,220,258.67
FL37530,NYC-LAX,2023-05-23,B737,220,492.43
FL37531,NYC-LAX,2023-09-24,B737,150,454.93
FL37532,NYC-LAX,2023-07-07,A320,150,367.33
FL37533,NYC-CHI,2023-06-23,B737,180,287.74
FL37534,NYC-LAX,2023-04-07,B737,180,453.41
FL37535,CHI-MIA,2023-10-20,A320,180,274.12
FL37536,NYC-BOS,2023-07-23,A321,220,276.53
FL37537,LAX-SF,2023-11-10,A321,150,237.12
FL37538,LAX-SF,2023-03-13,A321,150,273.79
FL37539,NYC-LAX,2023-01-24,B737,150,270.62
FL37540,LAX-SF,2023-11-23,B737,180,248.94
FL37541,NYC-LAX,2023-03-19,A320,180,394.19
FL37542,NYC-CHI,2023-02-07,B737,180,314.07
FL37543,NYC-LAX,2023-05-13,A320,180,468.19
FL37544,LAX-SF,2023-09-04,A320,150,275.57
FL37545,NYC-CHI,2023-09-23,A321,220,309.79
FL37546,CHI-MIA,2023-10-29,A320,150,254.72
FL37547,NYC-LAX,2023-08-10,B737,180,432.67
FL37548,NYC-CHI,2023-06-25,B737,150,261.05
FL37549,CHI-MIA,2023-05-13,A320,180,244.79
FL37550,NYC-BOS,2023-02-12,B737,180,235.56
FL37551,CHI-MIA,2023-01-13,A321,180,232.4
FL37552,NYC-CHI,2023-11-21,A320,220,273.72
FL37553,NYC-CHI,2023-03-04,A320,220,250.86
FL37554,NYC-LAX,2023-11-21,B737,220,314.14
FL37555,LAX-SF,2023-01-12,B737,220,240.42
FL37556,CHI-MIA,2023-02-11,B737,180,320.81
FL37557,NYC-CHI,2023-02-18,B737,180,297.18
FL37558,NYC-LAX,2023-09-07,B737,220,338.28
FL37559,CHI-MIA,2023-10-17,A320,220,261.2
FL37560,CHI-MIA,2023-02-13,A321,220,231.51
FL37561,LAX-SF,2023-07-26,A320,220,295.11
FL37562,NYC-CHI,2023-05-06,B737,220,305.71
FL37563,CHI-MIA,2023-04-16,B737,150,263.64
FL37564,NYC-CHI,2023-11-02,B737,180,293.43
FL37565,NYC-BOS,2023-10-11,A320,220,234.75
FL37566,NYC-CHI,2023-10-31,A320,220,321.55
FL37567,NYC-CHI,2023-06-12,B737,150,233.06
FL37568,NYC-CHI,2023-09-19,A320,180,267.9
FL37569,CHI-MIA,2023-01-26,B737,150,245.31
FL37570,NYC-CHI,2023-11-12,A321,150,285.63
FL37571,CHI-MIA,2023-10-29,B737,180,248.1
FL37572,NYC-CHI,2023-04-08,B737,150,357.39
FL37573,CHI-MIA,2023-10-11,A321,150,246.18
FL37574,LAX-SF,2023-11-28,A320,150,288.65
FL37575,CHI-MIA,2023-08-28,A321,150,247.28
FL37576,LAX-SF,2023-11-08,B737,150,259.53
FL37577,NYC-LAX,2023-07-08,B737,150,411.08
FL37578,CHI-MIA,2023-05-04,B737,180,250.08
FL37579,NYC-CHI,2023-10-31,A321,180,255.86
FL37580,LAX-SF,2023-07-01,A320,150,209.34
FL37581,NYC-LAX,2023-08-18,A320,180,435.05
FL37582,LAX-SF,2023-08-07,A321,180,244.33
FL37583,LAX-SF,2023-04-03,A321,150,300.31
FL37584,NYC-LAX,2023-11-13,B737,150,292.01
FL37585,LAX-SF,2023-08-19,A321,180,259.05
FL37586,LAX-SF,2023-09-30,B737,220,275.7
FL37587,CHI-MIA,2023-03-19,B737,220,237.23
FL37588,NYC-CHI,2023-04-16,A321,150,311.63
FL37589,NYC-BOS,2023-05-09,A321,150,241.73
FL37590,NYC-CHI,2023-08-17,A320,180,205.1
FL37591,LAX-SF,2023-11-08,B737,220,260.6
FL37592,CHI-MIA,2023-10-23,A320,150,226.2
FL37593,CHI-MIA,2023-11-20,A320,180,279.76
FL37594,NYC-BOS,2023-09-18,B737,180,250.45
FL37595,CHI-MIA,2023-05-31,B737,180,230.78
FL37596,CHI-MIA,2023-01-21,B737,220,254.62
FL37597,CHI-MIA,2023-07-31,B737,220,239.05
FL37598,LAX-SF,2023-04-27,A320,220,279.03
FL37599,NYC-LAX,2023-02-10,A320,180,387.3
FL37600,NYC-BOS,2023-01-05,A321,220,262.33
FL37601,NYC-CHI,2023-05-24,A320,180,311.72
FL37602,CHI-MIA,2023-07-27,A320,150,292.98
FL37603,NYC-LAX,2023-12-02,B737,220,441.59
FL37604,LAX-SF,2023-03-19,B737,220,222.48
FL37605,NYC-BOS,2023-04-13,A320,220,237.29
FL37606,NYC-LAX,2023-11-14,A320,180,418.06
FL37607,LAX-SF,2023-11-10,B737,220,215.83
FL37608,NYC-BOS,2023-03-24,B737,220,254.89
FL37609,LAX-SF,2023-10-07,B737,220,233.59
FL37610,CHI-MIA,2023-09-02,A320,180,304.54
FL37611,LAX-SF,2023-06-06,B737,180,257.45
FL37612,NYC-BOS,2023-04-25,B737,180,234.93
FL37613,LAX-SF,2023-12-28,A320,220,270.01
FL37614,CHI-MIA,2023-09-08,A321,150,255.24
FL37615,NYC-LAX,2023-12-11,A320,180,380.0
FL37616,CHI-MIA,2023-01-02,A320,220,213.73
FL37617,CHI-MIA,2023-01-16,B737,150,237.77
FL37618,CHI-MIA,2023-08-26,A321,150,299.35
FL37619,LAX-SF,2023-10-25,A320,150,265.78
FL37620,LAX-SF,2023-01-13,A320,150,284.13
FL37621,LAX-SF,2023-02-15,B737,150,269.42
FL37622,CHI-MIA,2023-01-09,B737,220,275.59
FL37623,CHI-MIA,2023-01-22,B737,150,201.81
FL37624,LAX-SF,2023-01-13,A321,150,273.2
FL37625,LAX-SF,2023-07-31,A321,220,232.65
FL37626,CHI-MIA,2023-09-03,B737,180,238.72
FL37627,NYC-CHI,2023-03-28,B737,220,328.64
FL37628,NYC-LAX,2023-05-04,A320,220,398.91
FL37629,LAX-SF,2023-10-23,A321,150,191.32
FL37630,NYC-CHI,2023-07-28,A320,180,321.12
FL37631,NYC-LAX,2023-01-27,A321,180,342.75
FL37632,LAX-SF,2023-02-06,A321,180,248.37
FL37633,CHI-MIA,2023-09-19,B737,180,239.61
FL37634,CHI-MIA,2023-03-05,A321,180,224.36
FL37635,CHI-MIA,2023-11-17,A321,220,216.18
FL37636,NYC-BOS,2023-06-25,A320,150,270.06
FL37637,NYC-BOS,2023-05-25,A320,220,242.53
FL37638,CHI-MIA,2023-01-31,A320,220,237.66
FL37639,NYC-CHI,2023-03-12,A320,220,359.46
FL37640,CHI-MIA,2023-01-10,B737,220,212.69
FL37641,LAX-SF,2023-02-23,B737,150,232.56
FL37642,NYC-BOS,2023-04-03,A321,220,238.26
FL37643,NYC-CHI,2023-09-20,B737,150,300.47
FL37644,NYC-CHI,2023-05-27,A320,220,322.15
FL37645,NYC-CHI,2023-06-14,A321,220,329.11
FL37646,CHI-MIA,2023-01-04,B737,220,231.78
FL37647,NYC-BOS,2023-07-21,B737,180,245.84
FL37648,NYC-LAX,2023-08-16,A321,180,373.45
FL37649,LAX-SF,2023-02-14,A321,180,245.57
FL37650,NYC-LAX,2023-04-17,A321,180,332.47
FL37651,NYC-LAX,2023-11-26,A321,180,461.39
FL37652,CHI-MIA,2023-03-10,A320,180,273.36
FL37653,LAX-SF,2023-03-28,A320,150,313.16
FL37654,LAX-SF,2023-08-01,A320,150,252.12
FL37655,CHI-MIA,2023-12-16,A320,220,224.16
FL37656,CHI-MIA,2023-07-25,A321,220,259.27
FL37657,NYC-BOS,2023-03-13,B737,180,213.07
FL37658,NYC-BOS,2023-11-18,A321,180,226.68
FL37659,CHI-MIA,2023-12-14,A321,220,322.2
FL37660,NYC-CHI,2023-09-09,A321,150,266.58
FL37661,LAX-SF,2023-10-17,A321,220,244.33
FL37662,LAX-SF,2023-03-18,B737,220,269.84
FL37663,NYC-CHI,2023-03-13,A321,180,333.33
FL37664,NYC-CHI,2023-08-04,A321,180,230.62
FL37665,NYC-LAX,2023-09-13,A321,180,298.01
FL37666,NYC-BOS,2023-08-25,A321,180,269.85
FL37667,CHI-MIA,2023-06-08,A321,150,243.42
FL37668,CHI-MIA,2023-06-16,B737,150,185.13
FL37669,NYC-CHI,2023-02-22,A320,220,317.05
FL37670,CHI-MIA,2023-05-17,B737,180,230.84
FL37671,CHI-MIA,2023-10-24,A320,220,185.94
FL37672,NYC-BOS,2023-04-21,A320,150,202.87
FL37673,LAX-SF,2023-10-20,B737,150,194.17
FL37674,NYC-BOS,2023-08-30,A321,220,196.12
FL37675,LAX-SF,2023-09-25,A320,150,252.5
FL37676,CHI-MIA,2023-02-02,B737,180,218.09
FL37677,LAX-SF,2023-12-01,A321,150,283.85
FL37678,CHI-MIA,2023-03-25,A320,180,254.6
FL37679,NYC-LAX,2023-01-21,A321,220,392.65
FL37680,CHI-MIA,2023-10-05,A321,180,264.81
FL37681,LAX-SF,2023-01-03,A321,180,261.67
FL37682,CHI-MIA,2023-11-22,A320,220,238.07
FL37683,NYC-LAX,2023-03-23,A321,180,368.01
FL37684,LAX-SF,2023-03-21,A320,150,268.64
FL37685,NYC-LAX,2023-11-30,A321,150,364.69
